current_assets,cost_of_goods_sold,depreciation_and_amortization,EBITDA,inventory,net_income,total_receivables,market_value,net_sales,total_assets,total_long_term_debt,EBIT,gross_profit,total_current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operationg_expenses,status
1.393556936494998,1.8510133092877783,2.812606143958664,-1.6638285041340328,2.2221984512591533,-3.1561986460871463,0.4432453210477211,0.7164765721209194,1.0297306319598498,2.4496335796423785,2.050833678733188,-3.6858993534171085,-0.716510183614352,1.11621150291307,0.2167144747104056,1.0297306319598498,1.6313151890113415,1.6184860755892383,0
1.1668181276876448,5.006802128275003,0.8009853567706221,0.16470336158584326,2.088305831380738,-0.29613145794533097,1.0753411086169675,0.27130931217814364,3.7131259439203284,0.9664240220743093,0.8697584284327489,-0.161832454264985,0.32794037378589747,1.1683293587405692,0.7389293680710425,3.7131259439203284,0.8284308172087209,4.308968635315337,0
0.3100292664592771,0.39312163542301076,0.42551077814011173,0.14630026309832436,-0.07373073550842942,0.09387770407400749,0.01483714278275023,0.31581300872786866,0.3098826350633335,0.5735251478493587,0.20928379511084438,-0.004206458775752632,0.07053483051688803,0.04828713633449931,0.36228153030536847,0.3098826350633335,0.1882349104635351,0.3267699520523333,0
0.3648162275393653,0.1391775524044391,1.3778317764543673,0.9759119429156756,0.26319577516922255,0.22766725479908798,0.4111423826247646,0.1991074809204008,0.385697075912945,0.8634701665427575,0.9049139298666441,0.6846396124206979,0.6990301968738638,0.8664391372492053,0.20896565806276501,0.385697075912945,0.9655242435157234,0.21005410861542528,0
-0.1471081861639658,-0.2352118171663853,-0.18350689077523188,-0.19365575851797492,-0.16914239693769012,-0.0857398164367046,-0.20075844268068888,-0.06263998870643235,-0.20669485882719082,-0.2151395447655085,-0.24724704248850385,-0.17972607538928864,-0.09419102943590182,-0.17395126776012035,-0.10092224987516119,-0.20669485882719082,-0.22071174079940195,-0.1941578416918228,0
-0.18291542573301406,-0.23624305664588185,-0.2137378384133487,-0.17269315709281188,-0.16921153820861093,-0.032099041754957466,-0.2164423885971181,-0.10062881019560037,-0.25150368419282987,-0.23064263421272113,-0.2473637288336887,-0.13582723564553742,-0.20182913060040703,-0.22454246375418202,-0.03832371133064823,-0.25150368419282987,-0.2365629082665368,-0.25184282362546084,0
-0.2107419212907514,-0.25023655169057246,-0.21415316783552102,-0.19302490030182276,-0.16921153820861093,-0.06009892282368563,-0.23423737946432585,-0.15838394687635643,-0.26580599283705064,-0.24114784124547073,-0.2473637288336887,-0.16389489829687334,-0.21233066842181034,-0.22973605725518087,-0.053691275203629756,-0.26580599283705064,-0.23991537843586686,-0.26356036483250495,0
-0.2109620592608744,-0.2440820012257167,-0.21072774891427173,-0.18172318945866767,-0.16208230494033068,-0.04653569157753737,-0.2292525680257544,-0.1575005862872198,-0.25784952413605927,-0.23872967587209343,-0.24169845717708607,-0.14985185506237808,-0.20364275606775292,-0.2275834914739281,-0.03604279180172488,-0.25784952413605927,-0.2367555109331338,-0.25703959655448916,0
0.29984252215965707,2.4499199567510557,-0.10092975257999554,0.1839566832234855,-0.04149224609098308,0.2662895213291584,0.8851079515055406,0.23456310826592663,1.8038345251224526,0.12802674658490576,-0.07718941020126156,0.30503220282934046,0.12855563687264998,0.5686829434163094,0.20486653405616312,1.8038345251224526,0.1140382524748681,2.0675433532095373,0
-0.16759619931437927,-0.23886678251905916,-0.20661640715943486,-0.17695237020676327,-0.16072362409271201,-0.039789416590503834,-0.21555457630004182,-0.14046596259343253,-0.24911747526194106,-0.22090756985429627,-0.2473637288336887,-0.14522440619480134,-0.19142074544975837,-0.22267654617998053,-0.02903066622251353,-0.24911747526194106,-0.23744721685536424,-0.2479922950030751,0
-0.21505523932903856,-0.2521156507885864,-0.21425595137939193,-0.18665963659695975,-0.16921153820861093,-0.04916352030026962,-0.23422520248768267,-0.15838044811603452,-0.26580303498412217,-0.24256473416959184,-0.2473637288336887,-0.15499414727885796,-0.20904294946664473,-0.2307843145063528,-0.03553828848927313,-0.26580303498412217,-0.24025643232721636,-0.26513384029683873,0
-0.17733309645766096,-0.2229347314855621,-0.18131697200377792,-0.183487678541651,-0.14857561253997284,-0.05811858503983986,-0.2050203845058055,-0.14463441466997726,-0.23070670890013903,-0.2184090635102349,-0.2473637288336887,-0.16665642385421064,-0.1742692475814201,-0.21020808669007907,-0.04889614141599873,-0.23070670890013903,-0.23145141905908329,-0.22480578086180647,0
-0.21506481054513088,-0.2521920953624625,-0.21426434187276916,-0.18646309150511303,-0.16921153820861093,-0.04864981891210823,-0.23422963047918927,-0.15902210395280136,-0.26580708257234004,-0.24257147454872907,-0.2473637288336887,-0.15471676646861393,-0.2089193795972763,-0.2308211903477402,-0.04124944310203596,-0.26580708257234004,-0.24026843000163062,-0.2651872742689122,0
0.08779255967658356,0.1693995117733543,-0.13238990749787485,-0.009670413327035129,0.1560707044615821,0.07560533307545098,-0.017544759105122976,-0.023368818084779922,0.20110837200288073,-0.09630078992335778,-0.1340665235849508,0.051154042640001327,0.19544077533442913,-0.001748463649325834,-0.5826653506286227,0.20110837200288073,-0.10126417408291612,0.2379858512664257,0
-0.21392682595594928,-0.2510264789539587,-0.21087038730168445,-0.17989539371688731,-0.16878352081719633,-0.04476613544436225,-0.23118317232263838,-0.155261509547844,-0.2630829000252613,-0.23079777164866994,-0.2351094186211035,-0.1472407906825532,-0.2043009082027583,-0.22905557506211238,-0.03445262392824834,-0.2630829000252613,-0.2278812310913824,-0.2636230995983523,0
-0.16561264728973268,-0.25126539547117255,-0.2057123314980396,-0.2048360089111124,-0.16921153820861093,-0.08364967024801843,-0.22707178220874663,-0.10717441017758698,-0.26273947773262424,-0.22430156818147634,-0.24652859867728566,-0.18443643143631103,-0.20304505811499238,-0.22411322896043293,-0.05750618368533426,-0.26273947773262424,-0.23736035369260497,-0.257041967345059,0
-0.20481436815220688,-0.2322437640245525,-0.2100795833008816,-0.17325408353471147,-0.14878084139175368,-0.036839735646687674,-0.2224257121204312,-0.14318418615575834,-0.2459444774520914,-0.23333117576213536,-0.24298051099533494,-0.13839224048122584,-0.19523354129599416,-0.22428334950870005,-0.024223355723007635,-0.2459444774520914,-0.2357645030265155,-0.24519147949760006,0
-0.1947754826391163,-0.24083626480271003,-0.19937541137489562,-0.19332891948883657,-0.1543977465437023,-0.06920923392871987,-0.21612578720439515,-0.15363086570060625,-0.25207781901388404,-0.23325137837041396,-0.2473637288336887,-0.1715285000784233,-0.19521262947194723,-0.2225108507326799,-0.12205465659053563,-0.25207781901388404,-0.23722709952211052,-0.2474030623622241,0
-0.2095273669728314,-0.24950825922606637,-0.21324279930409287,-0.1852595288640293,-0.16467016393765285,-0.047916500714266036,-0.22975071707024852,-0.1582384733112686,-0.26212206485293316,-0.24032323195908548,-0.2473637288336887,-0.15354173632042148,-0.20460469997391337,-0.228807277730104,-0.03050709253734076,-0.26212206485293316,-0.23961319700961956,-0.26116860188457514,0
-0.21499748199055055,-0.2520801508867579,-0.21418672980902986,-0.18698058663458206,-0.16918739363781318,-0.04967974601957676,-0.23409457673823753,-0.15884102400810557,-0.265655142337701,-0.24257103968555893,-0.2473637288336887,-0.15547419008330246,-0.2087437202752818,-0.2309283761267062,-0.03930919476215709,-0.265655142337701,-0.24030330324192808,-0.2648810775483957,0
-0.2099168164552079,-0.2494546826871105,-0.21348192836534355,-0.18413620373235115,-0.16921153820861093,-0.04534294511116755,-0.23002968053516526,-0.15543444608969445,-0.2633673209357998,-0.24069927988546733,-0.24732408539590153,-0.15186312182300368,-0.20773957250604475,-0.22900050713897388,-0.04201048759421495,-0.2633673209357998,-0.23965366916464367,-0.26290566189822606,0
-0.20856199431524547,-0.2501579292086087,-0.21143255035795805,-0.19535694094216116,-0.16921153820861093,-0.06494437645796472,-0.23124295020797767,-0.15122269494436238,-0.26077670879990983,-0.2401941863133453,-0.24732857333225478,-0.1684650286206358,-0.20018470080035022,-0.2262372774243461,-0.0672846368077533,-0.26077670879990983,-0.2387620020021755,-0.2570910244730036,0
-0.2011650944855651,-0.24433681647197034,-0.20684085285727544,-0.17956119344835395,-0.15378315746885057,-0.045986649553335396,-0.2075100227303996,-0.14944490454402262,-0.25538999158783954,-0.2321112758540894,-0.23274465015762988,-0.14874233182140195,-0.19719088802679013,-0.22323312554598743,-0.030642973572126177,-0.25538999158783954,-0.2312540173227206,-0.25469397283841805,0
-0.19662833805781274,-0.24726588505903443,-0.20999987361379804,-0.18460805917757112,-0.15881071559723597,-0.04970498933103433,-0.2199814608087799,-0.14358539771057702,-0.25642274928926934,-0.23431320551611265,-0.24705667918818627,-0.1542182998465149,-0.1945997229198798,-0.22385509807072126,-0.03598384544651246,-0.25642274928926934,-0.2375281611654125,-0.2546534870302259,0
-0.2094392457763953,-0.24534170326360644,-0.21338543769150556,-0.18618851727567926,-0.16353097918819554,-0.050678118987723356,-0.22462974489284862,-0.15859480447986188,-0.2596094466284717,-0.24014037199603996,-0.24611982247444256,-0.15476384955817565,-0.2057419229870856,-0.2271891658100257,-0.03525434970782744,-0.2596094466284717,-0.238554682188297,-0.2579950251541235,0
1.3635561246746366,1.8780847068171165,1.5571785723924045,2.324417387687109,1.75368402973378,1.9307072622835326,2.092561457474026,1.943865428088526,2.2098516798131658,1.529811002154149,0.7230403091506519,2.4721593430856035,2.118486791683602,2.051825350593715,2.98442573517661,2.2098516798131658,1.2942765193658063,2.012894442153302,0
0.9522908704463354,0.9502305242407691,0.6121992557832147,0.8412012619870374,0.9249765111256529,0.5747627873405704,1.5712761573578122,0.6768460222840177,1.1018088375314516,0.6732175296048317,0.25341516925126606,0.8709248798170635,1.0320985216946204,0.820713093928852,1.5578132416556338,1.1018088375314516,0.6196712824005082,1.0823226698009423,0
0.6385203336277885,0.41972173364218424,0.14130169359694697,0.7658538239115585,2.1904911423992575,0.7610659988908179,-0.15537374373364166,0.46579432925130415,0.7496228936968913,0.328926790812218,0.6121299380524579,0.9959345767851278,1.0980924362370164,1.0077080272148384,0.02049340468981612,0.7496228936968913,0.5639100909478088,0.6884181874172163,0
-0.13426889483904053,-0.17692337406289008,-0.14745084310998133,-0.10370803822643812,-0.12202316954539592,0.03184100400147511,-0.12704456107219755,-0.11265121527337546,-0.17332124855930992,-0.19260808804663876,-0.12089817033508429,-0.07225175864668879,-0.11444013876806966,-0.1957001473325128,-0.0675890546046249,-0.17332124855930992,-0.17430905532781366,-0.17734583628726303,0
-0.12320951966534971,-0.24982449148039138,-0.15996736160544645,0.04440157064899283,-0.16921153820861093,0.17551078683104557,-0.14344473461482166,0.09793338561714801,-0.16663323173520278,-0.15173029775836347,-0.10524574431368659,0.1397951235579137,0.02916363825233721,-0.16687454795893925,-0.03549317930664579,-0.16663323173520278,-0.1535629966686508,-0.2062040109455439,0
-0.2002026922053872,-0.23652204667190824,-0.21207861834800384,-0.20256948330138955,-0.1680745484201352,-0.07777176517512505,-0.2211748045198125,-0.12824307396568294,-0.25802139095884774,-0.2367744223433342,-0.2472507824354649,-0.17817847470630344,-0.21726053588713673,-0.21871755584863126,-0.12272160830913614,-0.25802139095884774,-0.23567044125910766,-0.25207643768084004,0
-0.2084411989673219,-0.24330187454872484,-0.2102977361286893,-0.18159142327349703,-0.16918190623535914,-0.04634762890717853,-0.2163316888094527,-0.15521620900481137,-0.2529651748924113,-0.23736790185478798,-0.2472433025415428,-0.1498784672434347,-0.19307544105434735,-0.22436791810494844,-0.04448734148694293,-0.2529651748924113,-0.2379279236768958,-0.2513504286609614,0
-0.20894913350408248,-0.23479344102275013,-0.2124624834200116,-0.17702745484859234,-0.16528694797348623,-0.03880745177480466,-0.22303566795046734,-0.15366225523371269,-0.25047450705020813,-0.2348213431304257,-0.245453363925983,-0.1424761867279923,-0.20184624027462725,-0.22176399202511413,-0.03390356492007266,-0.25047450705020813,-0.23615882659226434,-0.2495633996768391,0
0.17520713633146964,0.15400910648125274,0.002839674262749446,0.1597713311911882,0.03887076284833635,0.3191742588327515,0.3220290535541441,0.3085693984224454,0.17802466504357806,0.021868601784149053,-0.13250995765976067,0.22076882569524267,0.16593076966931705,-0.02561204980581338,0.3134639854252326,0.17802466504357806,0.006622113629999502,0.16896648435552625,0
-0.21408194566503147,-0.24974347329953128,-0.2141028248752577,-0.18912933241398477,-0.16874949892198132,-0.05397994412637251,-0.23385103720537373,-0.1573352354855433,-0.26363446175817745,-0.24214422148406275,-0.24734540309357955,-0.15850286099663127,-0.20788785634928691,-0.22975769108212812,-0.049518260695423595,-0.26363446175817745,-0.2399145785909059,-0.2619816006815154,0
-0.16960021393894734,-0.23511119781273643,-0.19392159067970385,-0.158681037904415,-0.15227192683300975,-0.023157860836688873,-0.2067594781700284,-0.11674880599457937,-0.2412849250310037,-0.22036790466014777,-0.2473637288336887,-0.12601348210819482,-0.17884741618777483,-0.22415797164798293,8.994022622328297e-05,-0.2412849250310037,-0.23801590662260041,-0.24334335706417878,0
-0.2079365648499035,-0.2496084429980977,-0.21119971416674024,-0.1684979867615971,-0.16921153820861093,-0.030639978352710363,-0.22639540650611123,-0.14880554047165878,-0.26017003759664303,-0.23915399361036124,-0.2473637288336887,-0.13123254023156883,-0.19966228541415876,-0.2265622765064402,-0.033270929389483145,-0.26017003759664303,-0.2388827785912791,-0.26303441406301736,0
-0.056383288908879205,0.13111929248017912,0.20966533601117585,0.16352556328264203,0.02109157889726808,-0.02489207633382341,-0.01604809797588721,0.0028330312837332714,0.22779443247606426,0.12912760270012483,0.15782212492675943,0.12506732843392301,0.32744609430842375,0.08993225320798226,0.0004117928605520727,0.22779443247606426,0.07785630585229616,0.22633961614498138,0
0.4421450527265019,0.49979557355551196,0.17274716515141617,0.4902909800270273,0.4954226470239169,0.4423616187456559,0.5373401405632832,0.42405686108893315,0.6027723455653028,0.6739024390978082,0.5513019446991126,0.5974335421889927,0.5996420004033777,0.2681163187918101,-0.0035179641536085223,0.6027723455653028,0.4197100421627565,0.584657255496289,0
-0.2149743790551553,-0.2520479178470609,-0.21314421100691053,-0.1867413463542443,-0.16921153820861093,-0.046731327241333484,-0.23412778667453715,-0.15888032012840236,-0.26577189969013876,-0.24256995252763358,-0.2473637288336887,-0.15565023989644627,-0.20908515332972133,-0.22905754177365303,-0.04037991517679001,-0.26577189969013876,-0.23964791028092486,-0.26507712369166864,0
1.5032645256385322,1.655860548350137,0.6795916985890305,1.9202536915717958,1.457812069256224,2.119332858487876,2.8357356259824553,1.8124852591773344,1.9222314621414192,1.2664186199139393,0.11002934271146712,2.338411638822139,1.803974859092157,1.0653641427408376,2.9681393830439795,1.9222314621414192,0.5375961515464737,1.7760874789820948,0
-0.09255126431202709,-0.19190193693561933,-0.18218538806832002,-0.1681947036985228,-0.12999197538914328,-0.032981295490399264,-0.11699412735005885,-0.0799685464633338,-0.1998024387980826,-0.19333735358296997,-0.2470020759625549,-0.14496851983848766,-0.15296694274725056,-0.1843492716755916,-0.0020080518811254086,-0.1998024387980826,-0.2245929084879206,-0.19239142034880732,0
-0.0558882260075531,0.1438382757119841,0.37055304651933313,0.370081940706554,-0.1512128581593813,0.27146440017795864,0.10284347397671711,0.2384923154172274,0.18003289150550825,0.2521069072168,0.3031938633028773,0.33376824064336763,0.18859158263657402,0.09696324696584299,0.3533427168154117,0.18003289150550825,0.23073867168847156,0.11921635609054426,0
-0.19254340903800402,-0.24727002308440094,-0.20124439377467093,-0.18264996949849913,-0.16921153820861093,-0.054422964242452736,-0.21186716637290845,-0.14455210213183614,-0.24954776502479187,-0.23157987306017364,-0.2473637288336887,-0.15576794762035057,-0.17780144477044388,-0.21074794900799035,-0.048552979535888934,-0.24954776502479187,-0.23132776302812028,-0.2470848293203531,0
-0.1444282456581205,-0.0863378607645784,-0.18754271808967377,-0.18707628274671717,-0.06424082170442402,-0.07311689854235054,-0.17641555937307463,-0.14815396893424163,-0.1406802517588587,-0.20348934300577023,-0.24573273796397363,-0.16860832498017148,-0.1928621404490683,-0.184338454762118,-0.024599726817321605,-0.1406802517588587,-0.20667750114556338,-0.1184544866906013,0
0.39541111484131825,0.46240089169077037,0.4741756397279767,0.5178220153643556,0.227308163119844,0.37483576059667656,0.5118791894002487,0.27605821470346564,0.39391679352456616,1.0315773965411086,0.9391344445602762,0.48863066348441225,0.15482849217529188,0.9995855085519111,0.6150866734346434,0.39391679352456616,1.1339236015943486,0.33317108659082617,0
-0.1895934942299689,-0.24924691025554982,-0.20894476907161286,-0.18550686650770154,-0.16481832380391176,-0.050180825752009384,-0.2251223589479595,-0.13217957656699994,-0.25951168180536377,-0.23323833247530967,-0.24644482386535804,-0.15598289215965408,-0.1986855131236741,-0.2260627317751125,-0.07158135563887003,-0.25951168180536377,-0.23829969161474582,-0.25804937096872377,0
-0.19752143153180504,-0.2290167576110995,-0.20581301741856622,-0.17275572762766947,-0.14824746587322163,-0.03776364084603446,-0.2038879256779888,-0.13990437336569186,-0.24089308735622245,-0.23230913859650484,-0.24200139288093137,-0.13978119162329652,-0.18852997093650242,-0.21540217186896307,-0.03318043428077677,-0.24089308735622245,-0.23178527434578425,-0.23939744971348445,0
-0.15952898431630336,-0.044358029002932786,-0.1573474300484101,-0.1792218403122441,-0.059425077310764296,-0.08402453342316323,-0.19536847001926214,-0.14935502154413693,-0.06173188789334675,-0.20917778813442164,-0.22366443293089,-0.17242103168924544,-0.0733309146265799,-0.1806326785416287,-0.042553458246453194,-0.06173188789334675,-0.20596995829310613,-0.027915636146021962,0
0.00944423495464943,0.49525768426410993,-0.17037367101654124,-0.1566014877753254,0.19941789140697366,-0.08401822259529884,0.05709789372188078,-0.14971946555871676,0.33104062408976204,-0.14656086182327868,-0.06839417693295394,-0.13461228722576005,-0.05609729032198444,-0.11715214678796425,-0.031958888684966574,0.33104062408976204,-0.12376653230733516,0.42659701294392066,0
-0.2048239393682992,-0.25221256769848627,-0.21425175613270334,-0.1960643560480214,-0.16921153820861093,-0.06481058690723963,-0.23423737946432585,-0.1525255630074683,-0.2654276990151521,-0.23745150429924816,-0.2473637288336887,-0.16807301072276326,-0.2079570554761332,-0.22874729302811386,-0.05436154784365067,-0.2654276990151521,-0.2377169245761969,-0.262364209805782,0
-0.21478988561392778,-0.24693462523890472,-0.20541027373645973,-0.20025290126378067,-0.16886912429547923,-0.11223645830813493,-0.23376137037736477,-0.1454952013797443,-0.26302156349611394,-0.23739073217122053,-0.23958837910166017,-0.1782112281599116,-0.21129458259402886,-0.2065082106042118,-0.08156321519828963,-0.26302156349611394,-0.22899925437779972,-0.2585078453912244,0
-0.2125954367933163,-0.2516589434626087,-0.21257995032729263,-0.19561679269280494,-0.16847183635780721,-0.06484718970885311,-0.23366727555784922,-0.15363839032706275,-0.26464698151851807,-0.24161879805873648,-0.2473637288336887,-0.1682664608081364,-0.2070167838239851,-0.2298678269284051,-0.04260354881121116,-0.26464698151851807,-0.23995825012577385,-0.2615605118026157,0
-0.04646123824050152,-0.14144394457041717,-0.11770654408774316,-0.08792112421990494,0.08539735077559495,-0.042196366337982405,0.0007616647810987944,-0.03902762685451373,-0.13528108042919498,-0.10539834487435178,-0.08772297081706644,-0.06481467758678773,-0.08347238885939276,-0.14924199564114884,-0.0021602607795612096,-0.13528108042919498,-0.13731542603886868,-0.13669443749220944,0
-0.2137291308373531,-0.24921358826180895,-0.21259673131404705,-0.18597872195292153,-0.16906667078382442,-0.04927459087068289,-0.23399051893783207,-0.15800999203950414,-0.26316852208371566,-0.2415790080786683,-0.24716850360232173,-0.15485699219187385,-0.2076749359589905,-0.23033049581834544,-0.03846180631304725,-0.26316852208371566,-0.2398721868079755,-0.2622163089479268,0
-0.060203854339379824,0.31696715890419624,-0.15645384250373637,-0.1314466605147056,0.09330689267283868,-0.03714644188089705,-0.06828289978366736,-0.12855048360348678,0.1777265446036869,-0.12033491632665952,-0.054928123904987705,-0.10642794039594508,-0.11928635893720821,-0.09820386444947207,0.03172669813782968,0.1777265446036869,-0.10393245687264867,0.24076405307723484,0
-0.1832405170382182,-0.23127154585423096,-0.14476798285261586,-0.16377501556576027,-0.1522774142354638,-0.0609773900624088,-0.1838999720171301,-0.11006959614789784,-0.2322525762464155,-0.2128544475221952,-0.22998868324203015,-0.15708115640095244,-0.16349053303764882,-0.20041779664067186,-0.08596841746247331,-0.2322525762464155,-0.22041243881501407,-0.23150034632544,0
-0.20180504579601266,-0.2475363812435191,-0.20199534293193197,-0.19349381125128473,-0.1595076157088982,-0.08144719132334612,-0.21332951056796795,-0.15722371822969325,-0.2617868934132017,-0.23509661151712677,-0.24608653694648921,-0.1704793660175372,-0.20722856356933347,-0.20991553834840584,-0.09758278664347979,-0.2617868934132017,-0.23155955809780387,-0.2587359883914425,0
0.7202053823046606,1.1181690168785228,-0.07938716083398804,0.09727440872757405,1.1902375457536285,0.08882904178249501,1.3534189752323698,0.03631204238852962,0.9683006969305753,0.21967698630332386,0.21934425243607614,0.17399279976110035,0.4128423794165766,0.43317258484172994,0.2819152319312673,0.9683006969305753,0.20650336937165606,1.1102250511225782,0
-0.10189640167939273,-0.04103824370494642,-0.13220112139688742,-0.1297940622705264,-0.09244277787668338,-0.02169753526886889,0.03243951601942027,-0.11208005410964493,-0.08795060760383927,-0.18025634327766596,-0.22383834046457898,-0.11596431312304363,-0.14316157855911985,-0.13450788445640666,-0.0013837186540869369,-0.08795060760383927,-0.19068028198855888,-0.0708750907450404,0
1.032161018526946,0.5993695313223137,4.098449254017339,0.3995268982865842,1.247635775422818,-2.0921930681508925,0.9081844292422631,0.08742847233881992,0.6434973100956074,1.2174487870398354,0.6692972713203249,-1.444334872109194,0.5252719497927156,0.5547153580545396,-0.16380777137908856,0.6434973100956074,0.46146194912439903,0.6548508932132668,0
-0.21503609689685396,-0.25202308969486176,-0.21423077989926026,-0.18677299968364286,-0.16921153820861093,-0.0494525562164587,-0.23421302551103948,-0.1577591584255957,-0.265555665073424,-0.2425836507174931,-0.24714269796829047,-0.15516405581945028,-0.20860037922681438,-0.2307115461793484,-0.03573892749175668,-0.265555665073424,-0.24011597955207337,-0.26481597199197854,0
3.789331336979097,0.36916464645899455,1.1785575587454373,2.721261803471966,0.4102581609373182,4.049504609474029,0.5738710704928542,5.398709050709055,1.4452311301685008,3.0810549026912204,-0.16471090099442431,3.2087026310989253,2.8852663472384195,2.457508773643429,3.8395630009340915,1.4452311301685008,1.3136167705216015,1.0188584299321237,0
-0.20457475770796507,-0.24666173335552372,-0.20640244957831577,-0.1910358934172917,-0.15669477321096068,-0.06341336961806357,-0.22592936040004005,-0.15408697265209145,-0.25961816451078706,-0.23809151416990731,-0.24538118294963465,-0.1649112789041513,-0.20345873201613965,-0.22009917070594515,-0.06582453835657645,-0.25961816451078706,-0.2358887989334473,-0.2568043411825616,0
-0.16604038163647844,-0.23285640956960502,-0.1539660612173912,-0.19419754573744746,-0.16921153820861093,-0.09343019127225097,-0.2083458061272731,-0.14431959499393704,-0.23880951348285243,-0.21343607701226258,-0.24722983873248303,-0.19489399504613888,-0.17673798346391004,-0.21855481046864159,-0.09670163549326236,-0.23880951348285243,-0.23536825983286036,-0.2316445998131878,0
-0.21321855596511877,-0.2513183186377022,-0.21369169069977403,-0.18520947243614325,-0.16921153820861093,-0.04745454811459264,-0.2340137658932418,-0.15830366636931933,-0.2648200937530658,-0.2416654371337344,-0.24633262545652648,-0.15325309651049962,-0.20803423911761565,-0.23047111569350265,-0.034719127872236834,-0.2648200937530658,-0.23964679049797952,-0.26434163150951073,0
-0.19970135850731097,-0.2409351418298888,-0.21292186293241425,-0.1803002618836127,-0.1477316500425425,-0.04263559995734399,-0.2209633679253717,-0.15634505575758278,-0.25402673274077575,-0.2362488902022154,-0.2473637288336887,-0.14680271324054417,-0.19979992323788603,-0.22789816532043378,-0.02202047784746409,-0.25402673274077575,-0.23909377769197795,-0.25291387385749986,0
